ExampleSat.UTCGregorian    ExampleSat.X              ExampleSat.Y              ExampleSat.Z              ExampleSat.VX             ExampleSat.VY             ExampleSat.VZ             
08 May 2002 11:10:15.695   3797.700280287248         628.4221656133568         -6073.89728480373         -5.596553172863473        -3.067891424542658        -3.819142984876854        
08 May 2002 11:11:55.695   3218.774390084273         318.8249802789115         -6422.635964314523        -5.971605597349859        -3.118525485250883        -3.149452909115562        
08 May 2002 11:13:35.695   2605.508560087084         5.826101613804507         -6702.679751067899        -6.282753508221572        -3.135869849869916        -2.446467671948707        
08 May 2002 11:15:15.695   1964.459867028213         -307.2351656282083        -6911.070272178586        -6.526779555376762        -3.119775883292798        -1.717659149351893        
08 May 2002 11:16:55.695   1302.472300321223         -617.0219137719555        -7045.60926311662         -6.701167083535318        -3.070439893405827        -0.9707448652566758       
08 May 2002 11:18:35.695   626.6056819368795         -920.2339401484159        -7104.879377972067        -6.804119305898228        -2.98839892074801         -0.2136127021093273       
08 May 2002 11:20:15.695   -55.93705343582696        -1213.641514212504        -7088.257474222031        -6.834572901518078        -2.874524132765521        0.5457542557881441        
08 May 2002 11:21:55.695   -737.8836757666777        -1494.118371039605        -6995.920385771717        -6.792206370102991        -2.730011969932692        1.299352725599346         
08 May 2002 11:23:35.695   -1411.967058935047        -1758.673709372399        -6828.843195472142        -6.677443308779554        -2.55637309998359         2.039234160703541         
08 May 2002 11:25:15.695   -2070.999653148365        -2004.482973636402        -6588.790008262611        -6.491450581015374        -2.355419148078811        2.757579726131072         
08 May 2002 11:26:55.695   -2707.947506990925        -2228.917191584006        -6278.297218722669        -6.236131154666256        -2.129247096844975        3.446775364314283         
08 May 2002 11:28:35.695   -3316.003288436767        -2429.570627460892        -5900.649267421602        -5.914111216250589        -1.880221198065503        4.099486871847915         
08 May 2002 11:30:15.695   -3888.657705311259        -2604.286492414335        -5459.846899119042        -5.528721046218089        -1.610952218013844        4.708734708784402         
08 May 2002 11:31:55.695   -4419.768673291263        -2751.180437549326        -4960.567974887306        -5.083969080874376        -1.324273852214525        5.267968026131597         
08 May 2002 11:33:35.695   -4903.627522773434        -2868.661540952039        -4408.120953901804        -4.584508603173123        -1.023216195586327        5.77113714027901          
08 May 2002 11:35:15.695   -5335.021483391436        -2955.450492299496        -3808.391251569875        -4.035596603519059        -0.7109762387745849       6.212763432662626         
08 May 2002 11:36:55.695   -5709.291650212104        -3010.594681876533        -3167.780790575499        -3.443044524595708        -0.3908854719161447       6.588005441625684         
08 May 2002 11:38:35.695   -6022.385616108595        -3033.4799146194          -2493.141195129489        -2.813160849135285        -0.06637480997096647      6.892719754946592         
08 May 2002 11:40:15.695   -6270.90396642094         -3023.838498432615        -1791.701220195907        -2.152685781313281        0.2590628068405267        7.123515235865182         
08 May 2002 11:41:55.695   -6452.139872091684        -2981.753497941784        -1070.989154433224        -1.468718594398984        0.5819116462462218        7.277799128447038         
08 May 2002 11:43:35.695   -6564.111090699991        -2907.658999949518        -338.7510752492423        -0.7686385409256803       0.8986736372485191        7.353813697897117         
08 May 2002 11:45:15.695   -6605.583788737958        -2802.336303248989        397.1340382672466         -0.0600205248270646       1.205909331967056         7.350662262981682         
08 May 2002 11:46:55.695   -6576.087731767489        -2666.906019556435        1128.741231596037         0.6494530158609311        1.500278603438428         7.26832376098774          
08 May 2002 11:48:35.695   -6475.922542578666        -2502.816151250404        1848.187363798427         1.352082380093665         1.778580282789705         7.107655328557504         
08 May 2002 11:50:15.695   -6306.154897004024        -2311.826290453108        2547.718551620391         2.040241296199811         2.037789960652109         6.870382762433813         
08 May 2002 11:51:55.695   -6068.60670102955         -2095.988158676422        3219.796066284458         2.706466296703881         2.275095239613592         6.559079111844132         
08 May 2002 11:53:35.695   -5765.834464078202        -1857.622773753888        3857.179521765321         3.343543120533554         2.487927822295711         6.177132022242705         
08 May 2002 11:55:15.695   -5401.100240325092        -1599.29458532256         4453.006275068815         3.944588661048645         2.67399194799659          5.728700767910499         
08 May 2002 11:56:55.695   -4978.33464822113         -1323.782963000899        5000.866062106443         4.503127212746032         2.831288834280431         5.21866416057359          
08 May 2002 11:58:35.695   -4502.092589043063        -1034.051447802822        5494.87002261052          5.013160056336102         2.95813693134392          4.652560682513574         
08 May 2002 12:00:15.695   -3977.502366821474        -733.2151896350638        5929.713406104096         5.46922772696737          3.05318794082523          4.036522260938689         
08 May 2002 12:01:55.695   -3410.208962045214        -424.5069917655618        6300.731393098942         5.866464611313534         3.115438677108761         3.377203074992803         
08 May 2002 12:03:35.695   -2806.312234942896        -111.2423710473102        6603.947599362631         6.200645787406526         3.144238947970866         2.68170468137822          
08 May 2002 12:05:15.695   -2172.300828426271        203.2159802890765         6836.114954138076         6.468226240630898         3.139295697366206         1.957498569050165         
08 May 2002 12:06:55.695   -1514.982521929489        515.4939700917827         6994.748742084973         6.666372736097343         3.100673681678011         1.21234704293993          
08 May 2002 12:08:35.695   -841.4117530444349        822.2417860218819         7078.151678779171         6.79298870213406          3.028792944636368         0.4542231067311295        
08 May 2002 12:10:15.695   -158.8149872901327        1120.169171692276         7085.430945277014         6.846732476263552         2.924423318604549         -0.3087702005746583       
08 May 2002 12:11:55.695   525.4854141267803         1406.080010495812         7016.507143190883         6.827029193883743         2.78867611982795          -1.068480733927698        
08 May 2002 12:13:35.695   1204.148204791535         1676.905943236311         6872.115153188272         6.734076477194195         2.622993131558303         -1.81678827862632         
08 May 2002 12:15:15.695   1869.890522912659         1929.738749745822         6653.796892066647         6.568843926443011         2.429132894485724         -2.545685576390337        
08 May 2002 12:16:55.695   2515.564795524988         2161.861224008829         6363.88597601955          6.333066254246104         2.20915425892011          -3.247359192972497        
08 May 2002 12:18:35.695   3134.234628702422         2370.776265178899         6005.484316416649         6.029229759592517         1.965397108387368         -3.914269972303734        
08 May 2002 12:20:15.695   3719.248997093358         2554.233895846597         5582.430708710749         5.660551736814578         1.700460148965305         -4.539232650605633        
08 May 2002 12:21:55.695   4264.314005932252         2710.255909914631         5099.261526259826         5.230952371980479         1.417175674938741         -5.115493995581394        
08 May 2002 12:23:35.695   4763.561451067706         2837.157844474712         4561.163707623529         4.745018712192252         1.11858127487978          -5.63680860188683         
08 May 2002 12:25:15.695   5211.61336747334          2933.567971040122         3973.920323400992         4.207960402927117         0.8078885265730101        -6.097511255407508        
08 May 2002 12:26:55.695   5603.641734433963         2998.44301153156          3343.849127188025         3.625557073618165         0.4884488405697347        -6.492584594619165        
08 May 2002 12:28:35.695   5935.422504313193         3031.080306568566         2677.734631534664         3.004097502624959         0.1637167420951186        -6.817720673459228        
08 May 2002 12:30:15.695   6203.383151718014         3031.126199916836         1982.754389482208         2.350310984653491         -0.1627889852998265       -7.069374990610343        
08 May 2002 12:31:55.695   6404.64299605493          2998.580451632553         1266.400307650309         1.671291643127475         -0.4875257399320747       -7.244811598136561        
08 May 2002 12:33:35.695   6537.045642276126         2933.79655414464          536.3959473019019         0.9744167403401398        -0.8069684611816562       -7.342138049907971        
08 May 2002 12:35:15.695   6599.183004361078         2837.477896571701         -199.3891165500756        0.2672603194207865        -1.117651159704743        -7.360329185298692        
08 May 2002 12:36:55.695   6590.410521859607         2710.669800066625         -933.0267235791882        -0.4424962641504199       -1.416207825207436        -7.299239054387074        
08 May 2002 12:38:35.695   6510.853344023184         2554.747527320836         -1656.618136355547        -1.147155212882586        -1.699411913460506        -7.159600655045999        
08 May 2002 12:40:15.695   6361.403430996426         2371.400446986149         -2362.381411437118        -1.839092794989065        -1.96421365518054         -6.943013543320752        
08 May 2002 12:41:55.695   6143.70769685384          2162.612606286255         -3042.736938940059        -2.510847756256881        -2.207774507817871        -6.651919766851719        
08 May 2002 12:43:35.695   5860.147486859579         1930.640026989856         -3690.390022115374        -3.155206031412559        -2.42749818683225         -6.289568928291767        
08 May 2002 12:45:15.695   5513.80983123564          1677.985089024065         -4298.409464956162        -3.765280357336864        -2.621057852995666        -5.859973484728267        
08 May 2002 12:46:55.695   5108.451044835331         1407.368401166438         -4860.301256526794        -4.334583658499532        -2.786419185966816        -5.367855611582246        
08 May 2002 12:48:35.695   4648.453337582078         1121.698575877434         -5370.076583951374        -4.857095388081625        -2.921859231853534        -4.818587087074505        
08 May 2002 12:50:15.695   4138.775167118137         824.040330217451          -5822.31355038777         -5.327320328645247        -3.02598105755387         -4.218123687745229        
08 May 2002 12:51:55.695   3584.896097612397         517.581324230548          -6212.212122431577        -5.740339669536734        -3.097724370547049        -3.572935523417564        
08 May 2002 12:53:35.695   2992.756933124971         205.5981276208552         -6535.641966334895        -6.091854451832608        -3.136372357969963        -2.88993459742635         
08 May 2002 12:55:15.695   2368.695872926845         -108.5783233119408        -6789.182950836062        -6.378221688987851        -3.141555058694034        -2.176400670704198        
08 May 2002 12:56:55.695   1719.381399720035         -421.5974480666546        -6970.158188743767        -6.596483615241112        -3.113249603863906        -1.439906264129584        
08 May 2002 12:58:35.695   1051.742559978443         -730.1236276541651        -7076.659561043104        -6.744390581022753        -3.05177764656134         -0.6882413703869864       
08 May 2002 13:00:15.695   372.8972475627613         -1030.870425651663        -7107.565710357447        -6.820418098748708        -2.957800253775818        0.07066179590257986       
08 May 2002 13:01:55.695   -309.920945968626         -1320.634181190029        -7062.55251383542         -6.823778457620456        -2.832310461922768        0.8288038904581698        
08 May 2002 13:03:35.695   -989.4367856032851        -1596.326746146822        -6942.096049588186        -6.754427182125871        -2.676623609665209        1.578193403100469         
08 May 2002 13:05:15.695   -1658.407839130292        -1855.007144723709        -6747.46806447698         -6.613064427448763        -2.49236547070167         2.310921594277866         
08 May 2002 13:06:55.695   -2309.69880597265         -2093.911933140182        -6480.723940836972        -6.401131208381808        -2.281458123975861        3.019237503250979         
08 May 2002 13:08:35.695   -2936.355195837739        -2310.484026076108        -6144.683154632008        -6.120800171091738        -2.046103432405467        3.695623036136685         
08 May 2002 13:10:15.695   -3531.675789841518        -2502.399742487504        -5742.902224383467        -5.774960462965612        -1.788763960183536        4.332867986201441         
08 May 2002 13:11:55.695   -4089.283267219078        -2667.593805924538        -5279.640175170955        -5.367196154619831        -1.512141150472969        4.92414462475883          
08 May 2002 13:13:35.695   -4603.192322863201        -2804.282017501032        -4759.81659172774         -4.901757637744621        -1.219150613907276        5.463081251049532         
08 May 2002 13:15:15.695   -5067.8745486325          -2910.981308746092        -4188.962406117592        -4.383525467472886        -0.9128944403678438       5.943833835890112         
08 May 2002 13:16:55.695   -5478.319301378724        -2986.526876511238        -3573.163665947119        -3.817966246945774        -0.5966305432602378       6.36115465160631          
08 May 2002 13:18:35.695   -5830.089751913547        -3030.086109426389        -2918.998648139666        -3.211080352695063        -0.2737391653801096       6.7104565878006           
08 May 2002 13:20:15.695   -6119.373301484539        -3041.169034761017        -2233.468819419152        -2.569341562747025        0.0523131882669835        6.987871723913934         
08 May 2002 13:21:55.695   -6343.025572350864        -3019.635047860563        -1523.924292043707        -1.89962895763052         0.3780119833388195        7.190302684083261         
08 May 2002 13:23:35.695   -6498.607233543398        -2965.695733734479        -797.9845651252666        -1.2091517866818          0.6998345154648847        7.315465351013101         
08 May 2002 13:25:15.695   -6584.413005939052        -2879.913649811019        -63.45548114348112        -0.5053683138302426       1.014290740365738         7.361921658705886         
08 May 2002 13:26:55.695   -6599.492307287649        -2763.197008835102        671.7565577845725         0.2041000592468949        1.317964334754287         7.329101418968474         
08 May 2002 13:28:35.695   -6543.661138776286        -2616.790277474388        1399.731978483064         0.9115578649751553        1.607553199224578         7.217312444242995         
08 May 2002 13:30:15.695   -6417.504975438746        -2442.260785535343        2112.625839065293         1.609326156734234         1.879908608099893         7.027738589739388         
08 May 2002 13:31:55.695   -6222.372594874584        -2241.481519281806        2802.754832616294         2.28983286363347          2.132072246581892         6.762425724793752         
08 May 2002 13:33:35.695   -5960.360952418478        -2016.61034410108         3462.682303304843         2.945701198346867         2.361310453524847         6.424256026433656         
08 May 2002 13:35:15.695   -5634.291377954175        -1770.065965710997        4085.300139047584         3.569834517993878         2.565145097080253         6.016911340842845         
08 May 2002 13:36:55.695   -5247.677520507356        -1504.500989547901        4663.906496667142         4.155496237604912         2.741380646598763         5.544826653154572         
08 May 2002 13:38:35.695   -4804.685594502417        -1222.772474389954        5192.278430862068         4.696383653627122         2.888127152782662         5.013134923141449         
08 May 2002 13:40:15.695   -4310.087583018943        -927.910398540198         5664.738629799048         5.186694828771582         3.003818997573738         4.427604673118221         
08 May 2002 13:41:55.695   -3769.208121142329        -623.0844623506372        6076.215604421474         5.621187999273499         3.087229415225942         3.794571744591284         
08 May 2002 13:43:35.695   -3187.865823951145        -311.5696460681339        6422.296815699166         5.995233254130532         3.137480902492368         3.120866585355409         
08 May 2002 13:45:15.695   -2572.309834455328        3.289075368144043         6699.274356313869         6.304856489812153         3.154051723796092         2.413738293265105         
08 May 2002 13:46:55.695   -1929.152356560463        318.1124822847293         6904.182916625745         6.546775836447637         3.136778769282335         1.680776452685412         
08 May 2002 13:48:35.695   -1265.297910778745        629.5229741193772         7034.82985797631          6.718430873031448         3.085857039237137         0.9298315764662057        
08 May 2002 13:50:15.695   -587.8700173889492        934.1802222128071         7089.817285893679         6.818004992686276         3.001836009775311         0.1689347421270575        
08 May 2002 13:51:55.695   95.86402734859385         1228.816311785042         7068.556064964474         6.844441250565817         2.885613087567379         -0.5937831963929325       
08 May 2002 13:53:35.695   778.5696423139115         1510.270089370035         6971.271745817025         6.797451933141233         2.738424294870542         -1.350172592852195        
08 May 2002 13:55:15.695   1452.922100060893         1775.520443446523         6799.002392467652         6.677521950780783         2.561832250699456         -2.092146054218871        
08 May 2002 13:56:55.695   2111.683694997099         2021.718248704317         6553.588309386186         6.485905994816138         2.357711441213992         -2.811759429022379        
08 May 2002 13:58:35.695   2747.780307640151         2246.216699815941         6237.653682115679         6.224619242897571         2.128230714376009         -3.501292556549233        
08 May 2002 14:00:15.695   3354.376706028942         2446.599753238489         5854.580168068647         5.896421265116295         1.875832898145006         -4.153329466488061        
08 May 2002 14:01:55.695   3924.949882181504         2620.708383478333         5408.472515036396         5.504792702558651         1.603211438341061         -4.760837526888492        
08 May 2002 14:03:35.695   4453.359678839244         2766.664351673433         4904.116345481682         5.053904274457517         1.31328398234222          -5.317244818598343        
08 May 2002 14:05:15.695   4933.915919135508         2882.891179647682         4346.928328256051         4.54857773063074          1.009162899753568         -5.816514784180423        
08 May 2002 14:06:55.695   5361.441217958496         2968.132025794062         3742.899067387171         3.994238506420713         0.6941228279962933        -6.253216987551451        
08 May 2002 14:08:35.695   5731.328641939729         3021.464174433206         3098.529160358188         3.396860045867644         0.3715654487241654        -6.622592659845525        
08 May 2002 14:10:15.695   6039.593391986896         3042.309876876125         2420.759019400512         2.762900029724485         0.04498183552494584       -6.920613609845038        
08 May 2002 14:11:55.695   6282.917722753798         3030.443323824603         1716.893191624838         2.09922904940861          -0.2820871525595734       -7.144033070758704        
08 May 2002 14:13:35.695   6458.68838355409          2985.9935826138           994.5200532343257         1.413052585614558         -0.606091832814283        -7.290427141089362        
08 May 2002 14:15:15.695   6565.025966395465         2909.44339837291          261.4278813223341         0.7118274555242616        -0.9235153138592059       -7.358225657425804        
08 May 2002 14:16:55.695   6600.805678380321         2801.623832257809         -474.481593502929         0.003174151220540148      -1.230914993448483        -7.346731603900136        
08 May 2002 14:18:35.695   6565.669207867093         2663.704789136612         -1205.280973690744        -0.7052133065368056       -1.524963136125548        -7.25612849538131         
08 May 2002 14:20:15.695   6460.027523736466         2497.181567116532         -1923.105105637531        -1.405658260618007        -1.802485741022083        -7.087475549708725        
08 May 2002 14:21:55.695   6285.054622892741         2303.857637877216         -2620.237900919209        -2.090591292082656        -2.0604989647225          -6.842690857523967        
08 May 2002 14:23:35.695   6042.672414484867         2085.82393550475          -3289.196895418734        -2.75263738383508         -2.296242458375465        -6.524523138003273        
08 May 2002 14:25:15.695   5735.52709174099          1845.434989964899         -3922.814448420502        -3.384698836214451        -2.507209102946496        -6.13651300790871         
08 May 2002 14:26:55.695   5366.957483333123         1585.282284393193         -4514.314594592222        -3.980032633722913        -2.691170774914686        -5.682944962374342        
08 May 2002 14:28:35.695   4940.955992736188         1308.165245135473         -5057.384688249179        -4.532321246030727        -2.846199930242149        -5.168791455178786        
08 May 2002 14:30:15.695   4462.122818838084         1017.060286098079         -5546.241125356131        -5.035736166351406        -2.970686949554775        -4.599650559036955        
08 May 2002 14:31:55.695   3935.614203770003         715.0883272727518         -5975.688576738422        -5.484993812057397        -3.06335332724741         -3.981678682711509        
08 May 2002 14:33:35.695   3367.085477447748         405.4811939294501         -6341.172307682849        -5.875403710949413        -3.123260902167253        -3.321519730106052        
08 May 2002 14:35:15.695   2762.629660105455         91.54727731808742         -6638.823291450415        -6.202909154079109        -3.149817411075484        -2.626231914267879        
08 May 2002 14:36:55.695   2128.712358711084         -223.3631912535866        -6865.49593162973         -6.464120684657371        -3.142778691359125        -1.903213217821512        
08 May 2002 14:38:35.695   1472.10364865702          -535.8929350875889        -7018.798295794464        -6.656342909817544        -3.102247867755524        -1.16012623517182         
08 May 2002 14:40:15.695   799.8075822170117         -842.7122093494611        -7097.114822800241        -6.777595156763558        -3.028671830006915        -0.4048228748565482       
08 May 2002 14:41:55.695   118.9899145087533         -1140.552902843256        -7099.621502044236        -6.826626452886923        -2.922835250674784        0.3547308347214094        
08 May 2002 14:43:35.695   -563.0954025816726        -1426.241926203312        -7026.293537705505        -6.802925199774204        -2.785852313460279        1.110529778049702         
08 May 2002 14:45:15.695   -1239.18044048454         -1696.733662449252        -6877.905510855368        -6.706723751458813        -2.619156231587756        1.854604691599974         
08 May 2002 14:46:55.695   -1902.05771784493         -1949.141257643088        -6656.024043138264        -6.538997916713922        -2.424486545768015        2.579097117724966         
08 May 2002 14:48:35.695   -2544.654312454129        -2180.766525378382        -6362.992956896239        -6.301461209783855        -2.203874111665125        3.276334447346827         
08 May 2002 14:50:15.695   -3160.105118756427        -2389.128226751559        -6001.910924623451        -5.99655349610163         -1.959623628365456        3.938905010271856         
08 May 2002 14:51:55.695   -3741.824664716218        -2571.988470612701        -5576.601614734062        -5.627423543972878        -1.694293530757519        4.559732988927712         
08 May 2002 14:53:35.695   -4283.57685238843         -2727.376962556994        -5091.576372668599        -5.197904915569501        -1.410673072633254        5.132152705399091         
08 May 2002 14:55:15.695   -4779.541926450482        -2853.612814678685        -4551.98953557573         -4.712484628807938        -1.111756469776831        5.649981573500724         
08 May 2002 14:56:55.695   -5224.379923775381        -2949.323619422453        -3963.586561086428        -4.176264098065844        -0.8007140477648891       6.107590756416427         
08 May 2002 14:58:35.695   -5613.289815242968        -3013.461490331408        -3332.645257384344        -3.594912017413725        -0.4808604450777932       6.499972344756474         
08 May 2002 15:00:15.695   -5942.063527097988        -3045.315783535414        -2665.910530622332        -2.974609078397822        -0.1556200510602542       6.822801696203089         
08 May 2002 15:01:55.695   -6207.13403414637         -3044.522238969018        -1970.52320339619         -2.321984693556689        0.171510003536023         7.0724934816714           
08 May 2002 15:03:35.695   -6405.616747302841        -3011.068318471721        -1253.943607431987        -1.644046215893923        0.4969988440532641        7.246249970383163         
08 May 2002 15:05:15.695   -6535.343484123408        -2945.294570404281        -523.8707948132238        -0.9481014688267696       0.8173222507729894        7.342100173100945         
08 May 2002 15:06:55.695   -6594.888407176434        -2847.891914140856        211.8416582648115         -0.2416757100444691       1.129003767224018         7.358928641837726         
08 May 2002 15:08:35.695   -6583.585440431679        -2719.894810976334        945.2721711884217         0.4675755782301556        1.428655752442352         7.296492987934752         
08 May 2002 15:10:15.695   -6501.536823873022        -2562.670365996506        1668.518843730941         1.171956481200725         1.713019579990583         7.155429511359757         
08 May 2002 15:11:55.695   -6349.612631696046        -2377.903485476198        2373.787100930022         1.86382130937137          1.979004194223574         6.937246707084925         
08 May 2002 15:13:35.695   -6129.441253617189        -2167.578290897316        3053.476090740275         2.535664378073017         2.223722287083219         6.64430680366563          
08 May 2002 15:15:15.695   -5843.391010985593        -1933.956060427973        3700.2626602522           3.18020722645195          2.444523448487924         6.279795864211783         
08 May 2002 15:16:55.695   -5494.543240854486        -1679.550027524479        4307.181806774864         3.790481744094559         2.639023764759348         5.847683313102625         
08 May 2002 15:18:35.695   -5086.657325237529        -1407.097412905597        4867.702598307776         4.359907893846342         2.805131480827755         5.352672021011281         
08 May 2002 15:20:15.695   -4624.128259385226        -1119.529096000482        5375.798684474827         4.882364997554124         2.941068494094949         4.800140263743335         
08 May 2002 15:21:55.695   -4111.937443355382        -819.9373491601829        5826.012652922787         5.352255850775334         3.045387594310751         4.196076964184645         
08 May 2002 15:23:35.695   -3555.597438674701        -511.5420590519037        6213.513630123382         5.764563238418553         3.116985497007815         3.547011623702319         
08 May 2002 15:25:15.695   -2961.091460297238        -197.655849202365         6534.147662653753         6.114898702298376         3.155111825202276         2.859940261082009         
08 May 2002 15:26:55.695   -2334.808378609787        118.3515010096253         6784.480538933559         6.399543642362918         3.159374268823616         2.142248521163925         
08 May 2002 15:28:35.695   -1683.473985824975        433.0889726118749         6961.832819915988         6.615483002825696         3.129740190390759         1.401632906208581         
08 May 2002 15:30:15.695   -1014.079253352008        743.1802160860938         7064.30692964173          6.760431884833217         3.066534947487606         0.6460208592814755        
08 May 2002 15:31:55.695   -333.8062688709305        1045.299137736908         7090.806219470185         6.832855444445551         2.970437172731342         -0.1165097939869325       
08 May 2002 15:33:35.695   350.047491595401          1336.204869193269         7041.045960131272         6.831982379454669         2.842471196293824         -0.8778117266633072       
08 May 2002 15:35:15.695   1030.145927625712         1612.775841324336         6915.55623999404          6.757812196894755         2.683996724555313         -1.629749131212817        
08 May 2002 15:36:55.695   1699.191495458005         1872.042690563991         6715.676762279829         6.611116304305189         2.496695812985364         -2.364278758000243        
08 May 2002 15:38:35.695   2350.002186989021         2111.219727299097         6443.543545160212         6.393432805522106         2.282557101871822         -3.07353084074778         
08 May 2002 15:40:15.695   2975.587664241246         2327.734688512158         6102.067545598506         6.107054731308824         2.04385723325682          -3.749889685075491        
08 May 2002 15:41:55.695   3569.223875401687         2519.25648789286          5694.905256915436         5.755011320680447         1.783139342967218         -4.386073543332492        
08 May 2002 15:43:35.695   4124.525436150918         2683.720665851205         5226.42137706764          5.34104191003169          1.503188530022066         -4.975213195384643        
08 May 2002 15:45:15.695   4635.515013510344         2819.352233264664         4701.643715398212         4.869562000762659         1.207004250197718         -5.510928425014897        
08 May 2002 15:46:55.695   5096.688912960946         2924.685601866014         4126.210596040529         4.345621164496976         0.8977696565294327        -5.9874013591238          
08 May 2002 15:48:35.695   5503.078039910751         2998.581300543536         3506.31113231571          3.774852613781713         0.5788180168205507        -6.399445437852509        
08 May 2002 15:50:15.695   5850.303402237832         3040.239196598687         2848.618876454961         3.163414499512911         0.2535964635936703        -6.742568645674758        
08 May 2002 15:51:55.695   6134.625340486945         3049.207973255305         2160.219490136037         2.517923280991488         -0.07437253263874917      -7.01302956951022         
08 May 2002 15:53:35.695   6352.985721789029         3025.390660655187         1448.533226671018         1.845379829604249         -0.4015314421256149       -7.207884875533952        
08 May 2002 15:55:15.695   6503.042417634942         2969.046076470606         721.2331479299997         1.153089239312287         -0.7243290659188897       -7.325026920260631        
08 May 2002 15:56:55.695   6583.19549665993          2880.786101275815         -13.83987886637631        0.4485756109686083        -1.039262303204017        -7.363210423681845        
08 May 2002 15:58:35.695   6592.60470435055          2761.568790651748         -748.7642684234345        -0.2605066837508763       -1.342917506558294        -7.322067426881651        
08 May 2002 16:00:15.695   6531.197961350072         2612.687405998603         -1475.625692603671        -0.9664635838838762       -1.63201062059554         -7.202110109105317        
08 May 2002 16:01:55.695   6399.670784812071         2435.755525867871         -2186.604722539269        -1.661652006251409        -1.90342532689453         -7.004721426354965        
08 May 2002 16:03:35.695   6199.476713376534         2232.688473359208         -2874.062936863341        -2.338568852733244        -2.154248489932912        -6.732133925191179        
08 May 2002 16:05:15.695   5932.808986357079         2005.681361098157         -3530.626346091317        -2.989936712582007        -2.381802304045961        -6.387397453127508        
08 May 2002 16:06:55.695   5602.573883001534         1757.184108072131         -4149.265074364797        -3.608784804681934        -2.583672677473059        -5.974336803092707        
08 May 2002 16:08:35.695   5212.356260423793         1489.873821364873         -4723.368355691769        -4.188523959520882        -2.75773354168921         -5.497500572060139        
08 May 2002 16:10:15.695   4766.377932985191         1206.624958556615         -5246.814038880218        -4.7230147429939          -2.902166932152006        -4.962102666880416        
08 May 2002 16:11:55.695   4269.449610400777         910.4776949819915         -5714.031940276646        -5.206628144705684        -3.015478836710748        -4.373957948876475        
08 May 2002 16:13:35.695   3726.917150987259         604.6049120729547         -6120.060533780207        -5.634298572981439        -3.09651094099477         -3.739413467994815        
08 May 2002 16:15:15.695   3144.6028996453           292.2782060950243         -6460.596603581361        -6.001569181215321        -3.144448503434901        -3.065276615955807        
08 May 2002 16:16:55.695   2528.742864383211         -23.16671115004716        -6732.037609910821        -6.304629784840429        -3.158824662855035        -2.358741333945968        
08 May 2002 16:18:35.695   1885.920450541945         -338.3648800816613        -6931.516619069473        -6.540347791843994        -3.139521513215087        -1.62731327143894         
08 May 2002 16:20:15.695   1222.997427082109         -649.9569222005989        -7056.929724740782        -6.706292654669125        -3.086768274294362        -0.878734536101245        
08 May 2002 16:21:55.695   547.042744895289          -954.6235552049137        -7106.955939945181        -6.800754358566385        -3.001136847448994        -0.1209084191286525       
08 May 2002 16:23:35.695   -134.7402175627956        -1249.119543350942        -7081.069565024776        -6.82275639111547         -2.883534978640401        0.6381757352343936        
08 May 2002 16:25:15.695   -815.0874458931245        -1530.306850984009        -6979.545046324482        -6.772063508187472        -2.735197166216882        1.390517514320419         
08 May 2002 16:26:55.695   -1486.748605079326        -1795.186775860702        -6803.454335469791        -6.649184437457502        -2.557673359001299        2.128180367279344         
08 May 2002 16:28:35.695   -2142.561370198048        -2040.930839407614        -6554.656749126606        -6.455369465599041        -2.352815402230622        2.843366587610227         
08 May 2002 16:30:15.695   -2775.52524707093         -2264.910202355753        -6235.781322506598        -6.192602664028233        -2.122761116668786        3.528492385326561         
08 May 2002 16:31:55.695   -3378.87432826056         -2464.723361684467        -5850.201652080665        -5.863588342881155        -1.869915846828298        4.176262948622832         
08 May 2002 16:33:35.695   -3946.148379585785        -2638.221866231178        -5402.003244074455        -5.47173120765566         -1.59693129814317         4.779747189354422         
08 May 2002 16:35:15.695   -4471.261599345396        -2783.533772009439        -4895.943427189812        -5.021109642494764        -1.306681500937127        5.332451627152545         
08 May 2002 16:36:55.695   -4948.568335946291        -2899.084544600221        -4337.403954792068        -4.516441570177114        -1.002235793611742        5.828392609530729         
08 May 2002 16:38:35.695   -5372.924998359581        -2983.615109139382        -3732.336515736165        -3.963042447289337        -0.6868288065132201       6.262165817761415         
08 May 2002 16:40:15.695   -5739.747361188704        -3036.196752852848        -3087.201485435112        -3.366775134385481        -0.3638275419089099       6.629011802841238         
08 May 2002 16:41:55.695   -6045.06244951418         -3056.242600438931        -2408.900384401509        -2.73399163259999         -0.03669578103217115      6.924876145980368         
08 May 2002 16:43:35.695   -6285.554203725336        -3043.515412979888        -1704.7026539321          -2.071466974223561        0.2910438100310122        7.146462772935055         
08 May 2002 16:45:15.695   -6458.602168606733        -2998.131504768826        -982.167504538074         -1.386325877188568        0.6158493664890762        7.291278976315601         
08 May 2002 16:46:55.695   -6562.31252703028         -2920.560629425706        -249.061734025897         -0.6859630980144281       0.9342006716248297        7.357670820618534         
08 May 2002 16:48:35.695   -6595.540907690998        -2811.621754391679        486.7254690121943         0.02204128967630041       1.24264044016446          7.344847818469024         
08 May 2002 16:50:15.695   -6557.90653016437         -2672.474718530979        1217.269619288548         0.7300102153076765        1.537815253551966         7.252896056479379         
08 May 2002 16:51:55.695   -6449.797407772807        -2504.607847129507        1934.698746099511         1.430259882601373         1.816515345636551         7.082779299538764         
